"data","nchutefezgol","diaSemana","time","gol","nchutenogol","chutes","chutesgol","possebola","passes","precisaopasses","faltas","cartaoamarelo","cartaovermelho","impedimentos","escanteios","estadio","resultado"
"30/06/21",0,"sex","Sport Recife",0,0.25,8,2,0.32,286,0.7,19,4,0,3,1,"fora","empatou"
"30/06/21",0,"sex","Grêmio",0,0.23,13,3,0.7,689,0.9,12,0,0,1,6,"fora","perdeu"
"03/07/21",0.14,"seg","Internacional",1,0.43,7,3,0.42,407,0.73,17,2,0,2,2,"fora","empatou"
"04/07/21",0.15,"qua","Bahia",2,0.46,13,6,0.53,452,0.79,13,1,0,0,5,"fora","venceu"
"03/07/21",0,"seg","Santos",0,0.38,21,8,0.73,636,0.87,6,3,0,2,12,"fora","perdeu"
"03/07/21",0.07,"seg","Fortaleza",1,0.27,15,4,0.59,513,0.84,14,3,0,0,4,"fora","perdeu"
"01/07/21",0.17,"sáb","Flamengo",2,0.42,12,5,0.57,528,0.85,26,5,0,3,5,"fora","venceu"
"04/07/21",0.17,"qua","Bragantino",2,0.42,12,5,0.52,483,0.81,14,2,0,1,7,"fora","venceu"
"04/07/21",0.09,"qua","Fluminense",1,0.45,11,5,0.33,282,0.73,15,1,0,2,5,"fora","venceu"
"04/07/21",0.07,"qua","Palmeiras",1,0.36,14,5,0.51,436,0.83,13,1,0,1,6,"fora","venceu"
"04/07/21",0,"qua","Juventude",0,0.75,4,3,0.36,302,0.71,15,1,1,0,3,"fora","perdeu"
"04/07/21",0.25,"qua","Atlético-MG",1,0.25,4,1,0.4,387,0.8,15,2,0,2,1,"fora","venceu"
"06/07/21",0.09,"sex","Athletico-PR",1,0.18,11,2,0.46,428,0.8,13,2,0,2,4,"fora","perdeu"
"07/07/21",0.11,"sáb","Cuiabá",1,0.22,9,2,0.46,388,0.78,21,2,0,1,6,"fora","empatou"
"07/07/21",0,"sáb","América-MG",0,0.27,11,3,0.44,378,0.79,16,1,0,1,3,"fora","perdeu"
"04/07/21",0.1,"qua","Atlético-GO",1,0.5,10,5,0.37,405,0.8,9,0,0,4,7,"fora","venceu"
"07/07/21",0,"sáb","Juventude",0,0.33,9,3,0.47,468,0.83,19,3,0,3,2,"fora","perdeu"
"07/07/21",0.18,"sáb","São Paulo",2,0.45,11,5,0.48,396,0.76,24,3,0,4,3,"fora","venceu"
"07/07/21",0,"sáb","Grêmio",0,0.33,12,4,0.53,465,0.88,16,2,0,0,5,"fora","perdeu"
"07/07/21",0,"sáb","Ceará SC",0,0.29,7,2,0.36,282,0.7,21,3,0,0,0,"fora","empatou"
"07/07/21",0.06,"sáb","Flamengo",1,0.38,16,6,0.51,497,0.88,10,1,0,3,6,"fora","perdeu"
"07/07/21",0.09,"sáb","Sport Recife",1,0.27,11,3,0.43,372,0.83,9,1,0,1,7,"fora","empatou"
"10/07/21",0,"qua","Internacional",0,0.5,16,8,0.49,401,0.76,19,2,0,0,7,"fora","empatou"
"10/07/21",0.12,"qua","Bragantino",2,0.25,16,4,0.45,409,0.8,16,4,0,3,2,"fora","empatou"
"10/07/21",0.15,"qua","Fluminense",2,0.69,13,9,0.51,455,0.85,13,3,0,3,3,"fora","venceu"
"08/07/21",0.08,"seg","Corinthians",1,0.42,12,5,0.58,549,0.87,10,0,0,0,8,"fora","venceu"
"10/07/21",0.17,"qua","Santos",2,0.17,12,2,0.65,498,0.91,21,6,0,0,5,"fora","perdeu"
"10/07/21",0.08,"qua","Atlético-MG",1,0.38,13,5,0.51,403,0.76,17,1,0,0,10,"fora","venceu"
"10/07/21",0,"qua","Bahia",0,0.33,6,2,0.37,341,0.71,15,1,0,0,1,"fora","perdeu"
"11/07/21",0.12,"qui","Atlético-GO",1,0.5,8,4,0.49,459,0.84,23,2,0,0,3,"fora","empatou"
"11/07/21",0.1,"qui","Ceará SC",2,0.35,20,7,0.59,479,0.83,13,2,0,2,7,"fora","empatou"
"11/07/21",0.08,"qui","Chapecoense",1,0.31,13,4,0.28,262,0.68,16,3,0,2,1,"fora","perdeu"
"17/07/21",0.15,"sex","Atlético-MG",2,0.62,13,8,0.63,602,0.87,22,2,0,2,5,"fora","venceu"
"17/07/21",0.12,"sex","Grêmio",1,0.12,8,1,0.43,416,0.85,12,4,0,0,4,"fora","venceu"
"11/07/21",0,"qui","Corinthians",0,0.14,7,1,0.57,529,0.88,14,3,0,1,6,"fora","perdeu"
"17/07/21",0,"sex","Athletico-PR",0,0.11,9,1,0.47,386,0.84,15,3,0,0,5,"fora","perdeu"
"17/07/21",0.11,"sex","Fortaleza",1,0.44,9,4,0.41,267,0.69,20,2,0,1,5,"fora","venceu"
"18/07/21",0.31,"sáb","Flamengo",5,0.62,16,10,0.65,633,0.89,8,1,0,2,3,"fora","venceu"
"18/07/21",0,"sáb","Juventude",0,0.36,11,4,0.49,433,0.82,14,4,1,2,5,"fora","perdeu"
"18/07/21",0.2,"sáb","Palmeiras",3,0.4,15,6,0.42,337,0.82,16,1,0,3,6,"fora","venceu"
"18/07/21",0.27,"sáb","Cuiabá",3,0.55,11,6,0.59,543,0.86,13,2,0,2,2,"fora","venceu"
"18/07/21",0.12,"sáb","Santos",2,0.31,16,5,0.61,485,0.8,15,6,0,3,4,"fora","empatou"
"19/07/21",0.09,"dom","Sport Recife",1,0.45,11,5,0.36,274,0.66,22,3,0,2,4,"fora","venceu"
"25/07/21",0,"seg","Bahia",0,0.45,11,5,0.4,331,0.81,14,1,0,0,8,"fora","perdeu"
"21/07/21",0.11,"qua","Atlético-GO",1,0.33,9,3,0.44,346,0.75,14,4,1,0,4,"fora","perdeu"
"24/07/21",0,"dom","Fluminense",0,0.33,9,3,0.5,476,0.9,9,2,0,1,5,"fora","perdeu"
"24/07/21",0.06,"dom","América-MG",1,0.39,18,7,0.48,432,0.77,16,3,0,1,5,"fora","empatou"
"25/07/21",0.08,"seg","Internacional",1,0.23,13,3,0.47,373,0.82,13,3,0,0,2,"fora","perdeu"
"25/07/21",0,"seg","Ceará SC",0,0,14,0,0.45,345,0.77,13,1,0,1,8,"fora","empatou"
"25/07/21",0.14,"seg","Atlético-GO",1,0.29,7,2,0.25,242,0.67,7,2,0,2,2,"fora","venceu"
"25/07/21",0,"seg","Bragantino",0,0.31,13,4,0.66,513,0.83,14,2,0,0,5,"fora","perdeu"
"25/07/21",0.06,"seg","São Paulo",1,0.33,18,6,0.42,316,0.72,16,6,0,4,4,"fora","perdeu"
"26/07/21",0,"ter","Chapecoense",0,0.29,7,2,0.68,545,0.86,15,1,0,1,1,"fora","perdeu"
"31/07/21",0,"seg","Palmeiras",0,0.43,7,3,0.46,350,0.79,15,3,0,1,2,"fora","empatou"
"31/07/21",0,"seg","Cuiabá",0,0.31,13,4,0.42,379,0.77,18,3,0,0,3,"fora","empatou"
"26/07/21",0.5,"ter","Corinthians",2,0.5,4,2,0.47,467,0.81,12,1,0,2,5,"fora","venceu"
"31/07/21",0,"seg","Grêmio",0,0.14,7,1,0.47,473,0.8,19,2,0,0,5,"fora","perdeu"
"01/08/21",0.06,"ter","América-MG",1,0.31,16,5,0.47,338,0.73,14,0,0,1,5,"fora","empatou"
"01/08/21",0,"ter","Athletico-PR",0,0.12,8,1,0.39,400,0.8,12,3,0,1,2,"fora","perdeu"
"01/08/21",0.18,"ter","Flamengo",3,0.41,17,7,0.66,742,0.89,13,1,0,1,6,"fora","venceu"
"01/08/21",0.12,"ter","Sport Recife",1,0.25,8,2,0.4,354,0.78,18,3,0,1,2,"fora","venceu"
"01/08/21",0.09,"ter","Santos",1,0.45,11,5,0.56,458,0.83,13,0,0,0,5,"fora","venceu"
"07/08/21",0.11,"ter","Bahia",1,0.44,9,4,0.6,455,0.83,17,2,0,5,11,"fora","empatou"
"07/08/21",0.2,"ter","Fortaleza",3,0.4,15,6,0.38,324,0.77,13,1,1,2,2,"fora","venceu"
"07/08/21",0.18,"ter","São Paulo",2,0.36,11,4,0.48,419,0.8,16,4,1,2,2,"fora","venceu"
"06/08/21",0,"seg","Bragantino",0,0.31,13,4,0.62,451,0.85,14,1,0,1,8,"fora","empatou"
"01/08/21",0.04,"ter","Fortaleza",1,0.29,28,8,0.52,331,0.79,12,3,0,1,9,"fora","perdeu"
"08/08/21",0,"qui","Corinthians",0,0.56,9,5,0.43,426,0.84,9,1,0,1,3,"fora","empatou"
"08/08/21",0,"qui","Fluminense",0,0.29,7,2,0.56,462,0.79,13,2,0,1,8,"fora","perdeu"
"08/08/21",0,"qui","Atlético-GO",0,0.29,7,2,0.59,516,0.82,15,2,0,0,3,"fora","empatou"
"08/08/21",0.44,"qui","Internacional",4,0.56,9,5,0.36,331,0.76,15,2,0,0,2,"fora","venceu"
"08/08/21",0.1,"qui","Atlético-MG",2,0.2,20,4,0.66,586,0.88,14,3,0,2,5,"fora","venceu"
"15/08/21",0,"sex","Sport Recife",0,0.5,4,2,0.35,348,0.77,11,1,0,0,3,"fora","perdeu"
"14/08/21",0,"qui","Palmeiras",0,1,1,1,0.33,322,0.8,14,0,1,1,2,"fora","perdeu"
"09/08/21",0.17,"sex","Chapecoense",1,0.33,6,2,0.46,474,0.81,10,3,0,0,3,"fora","perdeu"
"14/08/21",0.15,"qui","Juventude",2,0.46,13,6,0.46,379,0.8,14,4,0,2,9,"fora","venceu"
"14/08/21",0.11,"qui","Grêmio",1,0.33,9,3,0.36,312,0.73,16,1,0,1,2,"fora","perdeu"
"15/08/21",0.07,"sex","Ceará SC",1,0.4,15,6,0.39,399,0.79,16,1,0,0,6,"fora","perdeu"
"15/08/21",0.12,"sex","Santos",1,0.25,8,2,0.55,471,0.83,13,1,0,1,2,"fora","empatou"
"15/08/21",0.17,"sex","Atlético-GO",2,0.25,12,3,0.46,433,0.81,11,0,0,1,5,"fora","venceu"
"15/08/21",0.2,"sex","Fluminense",2,0.5,10,5,0.65,622,0.89,8,0,0,0,8,"fora","perdeu"
"15/08/21",0,"sex","Athletico-PR",0,0.11,9,1,0.61,499,0.87,20,1,0,1,5,"fora","perdeu"
"18/08/21",0.14,"ter","Grêmio",1,0.43,7,3,0.47,370,0.75,10,5,0,2,7,"fora","venceu"
"16/08/21",0.06,"dom","América-MG",1,0.33,18,6,0.59,402,0.83,11,1,0,3,9,"fora","empatou"
"21/08/21",0.12,"sáb","Chapecoense",1,0.25,8,2,0.3,234,0.73,24,5,0,3,1,"fora","empatou"
"21/08/21",0.06,"sáb","Fortaleza",1,0.25,16,4,0.44,395,0.79,9,1,0,2,9,"fora","empatou"
"21/08/21",0,"sáb","Bahia",0,0.33,9,3,0.47,425,0.8,15,1,0,0,2,"fora","perdeu"
"22/08/21",0.15,"dom","Internacional",2,0.31,13,4,0.48,406,0.77,14,2,0,1,4,"fora","empatou"
"22/08/21",0.22,"dom","Cuiabá",2,0.44,9,4,0.34,306,0.73,14,1,0,3,3,"fora","venceu"
"22/08/21",0.12,"dom","Corinthians",1,0.25,8,2,0.56,599,0.86,7,0,0,1,2,"fora","venceu"
"22/08/21",0.06,"dom","Flamengo",1,0.28,18,5,0.63,582,0.84,12,2,0,0,5,"fora","empatou"
"22/08/21",0.08,"dom","São Paulo",1,0.25,12,3,0.52,422,0.79,17,2,0,0,7,"fora","venceu"
"28/08/21",0,"seg","Chapecoense",0,0.13,15,2,0.45,354,0.79,17,1,0,2,5,"fora","empatou"
"28/08/21",0.22,"seg","Flamengo",4,0.61,18,11,0.51,456,0.86,14,4,0,2,5,"fora","venceu"
"28/08/21",0.17,"seg","Corinthians",1,0.17,6,1,0.56,593,0.87,7,2,0,0,4,"fora","venceu"
"23/08/21",0.2,"seg","Bragantino",2,0.3,10,3,0.49,449,0.79,15,0,0,2,0,"fora","venceu"
"23/08/21",0.05,"seg","Atlético-MG",1,0.37,19,7,0.66,602,0.87,16,3,0,1,6,"fora","empatou"
"29/08/21",0.04,"ter","Atlético-MG",1,0.31,26,8,0.67,653,0.9,18,4,0,1,17,"fora","empatou"
"29/08/21",0,"ter","Ceará SC",0,0.33,6,2,0.62,481,0.77,13,2,0,1,2,"fora","perdeu"
"29/08/21",0,"ter","Internacional",0,0.43,7,3,0.48,397,0.76,15,2,0,1,6,"fora","empatou"
"29/08/21",0.14,"ter","São Paulo",1,0.57,7,4,0.61,460,0.82,21,5,0,3,8,"fora","empatou"
"28/08/21",0.09,"seg","Athletico-PR",1,0.36,11,4,0.51,489,0.84,16,0,0,1,3,"fora","perdeu"
"30/08/21",0,"qua","Bahia",0,0.2,10,2,0.52,398,0.75,21,4,0,3,8,"fora","perdeu"
"02/09/21",0.14,"sáb","Juventude",1,0.29,7,2,0.36,330,0.78,18,1,0,1,2,"fora","empatou"
"04/09/21",0.06,"ter","Santos",1,0.28,18,5,0.64,551,0.89,11,1,0,1,5,"fora","perdeu"
"30/08/21",0,"qua","Cuiabá",0,0.45,11,5,0.35,307,0.76,17,5,0,2,4,"fora","empatou"
"04/09/21",0.11,"ter","Fortaleza",2,0.33,18,6,0.6,467,0.78,7,1,0,0,4,"fora","perdeu"
"07/09/21",0.22,"sex","Fluminense",2,0.22,9,2,0.45,439,0.82,4,0,0,0,4,"fora","venceu"
"07/09/21",0.08,"sex","Juventude",1,0.58,12,7,0.41,437,0.85,20,4,0,1,2,"fora","empatou"
"11/09/21",0,"qua","Athletico-PR",0,0.14,7,1,0.44,350,0.75,17,1,0,1,5,"fora","perdeu"
"11/09/21",0.67,"qua","Cuiabá",2,0.33,3,1,0.37,349,0.74,13,4,1,1,0,"fora","venceu"
"05/09/21",0,"qua","Sport Recife",0,0.22,9,2,0.41,346,0.78,9,1,1,3,7,"fora","empatou"
"12/09/21",0,"sex","Ceará SC",0,0.12,8,1,0.59,508,0.83,9,0,0,0,4,"fora","perdeu"
"11/09/21",0.09,"qua","Chapecoense",2,0.27,22,6,0.44,387,0.82,13,2,0,1,6,"fora","venceu"
"12/09/21",0.27,"sex","Flamengo",3,0.36,11,4,0.41,379,0.81,15,2,0,1,4,"fora","venceu"
"12/09/21",0.18,"sex","Atlético-MG",2,0.36,11,4,0.52,488,0.84,18,2,0,1,4,"fora","venceu"
"11/09/21",0,"qua","Bahia",0,0.31,13,4,0.35,312,0.68,20,4,0,0,1,"fora","empatou"
"18/09/21",0.15,"sex","Palmeiras",2,0.54,13,7,0.46,419,0.83,14,2,0,1,1,"fora","venceu"
"13/09/21",0.09,"sáb","Internacional",1,0.36,11,4,0.49,449,0.79,20,1,0,1,4,"fora","venceu"
"12/09/21",0.12,"sex","Corinthians",1,0.25,8,2,0.48,444,0.82,10,2,0,2,5,"fora","empatou"
"12/09/21",0.12,"sex","São Paulo",1,0.88,8,7,0.58,417,0.83,16,4,0,3,5,"fora","perdeu"
"18/09/21",0.07,"sex","Juventude",1,0.2,15,3,0.4,341,0.82,7,1,1,0,3,"fora","perdeu"
"18/09/21",0,"sex","Sport Recife",0,0.14,7,1,0.4,367,0.82,13,3,0,3,4,"fora","perdeu"
"19/09/21",0,"sáb","Fortaleza",0,0.45,11,5,0.41,358,0.86,15,1,1,1,4,"fora","perdeu"
"18/09/21",0,"sex","Santos",0,0.14,7,1,0.49,390,0.73,13,2,0,0,4,"fora","empatou"
"18/09/21",0.07,"sex","Bragantino",1,0.33,15,5,0.59,528,0.81,13,4,0,0,2,"fora","empatou"
"19/09/21",0.09,"sáb","Atlético-GO",1,0.36,11,4,0.48,410,0.77,11,2,0,1,6,"fora","perdeu"
"19/09/21",0.09,"sáb","Grêmio",1,0.45,11,5,0.38,330,0.73,17,4,0,0,4,"fora","venceu"
"20/09/21",0.17,"seg","Fluminense",2,0.42,12,5,0.41,334,0.82,16,2,0,2,5,"fora","empatou"
"22/09/21",0,"qua","América-MG",0,0.44,9,4,0.41,322,0.76,18,1,0,5,3,"fora","empatou"
"19/09/21",0.06,"sáb","América-MG",1,0.44,16,7,0.35,350,0.78,13,0,0,1,2,"fora","empatou"
"25/09/21",0,"dom","Chapecoense",0,0.11,9,1,0.41,339,0.76,18,2,1,1,5,"fora","perdeu"
"26/09/21",0.14,"seg","Bragantino",1,0.57,7,4,0.57,521,0.86,19,2,0,0,2,"fora","perdeu"
"26/09/21",0,"seg","Bahia",0,0.13,15,2,0.42,347,0.73,15,2,0,0,7,"fora","perdeu"
"25/09/21",0.06,"dom","Palmeiras",1,0.31,16,5,0.51,430,0.82,11,1,0,3,9,"fora","perdeu"
"25/09/21",0,"dom","Atlético-MG",0,0.36,11,4,0.51,501,0.83,12,1,0,1,5,"fora","empatou"
"26/09/21",0.11,"seg","Flamengo",1,0.56,9,5,0.58,505,0.84,12,1,0,2,6,"fora","empatou"
"26/09/21",0.13,"seg","Grêmio",2,0.47,15,7,0.46,437,0.82,18,5,0,0,7,"fora","perdeu"
"26/09/21",0.07,"seg","Fortaleza",1,0.47,15,7,0.43,363,0.76,14,2,0,0,3,"fora","venceu"
"26/09/21",0,"seg","Cuiabá",0,0.33,6,2,0.43,312,0.72,16,4,0,2,4,"fora","empatou"
"02/10/21",0.22,"seg","América-MG",2,0.22,9,2,0.47,322,0.78,20,2,0,2,3,"fora","venceu"
"26/09/21",0,"seg","Santos",0,0.16,19,3,0.63,534,0.86,16,0,0,1,5,"fora","perdeu"
"02/10/21",0,"seg","Internacional",0,0.67,6,4,0.43,371,0.78,15,2,0,1,6,"fora","perdeu"
"02/10/21",0.18,"seg","Corinthians",2,0.64,11,7,0.62,595,0.9,6,0,0,1,8,"fora","empatou"
"02/10/21",0.5,"seg","Atlético-GO",3,0.83,6,5,0.32,219,0.7,20,4,0,1,4,"fora","venceu"
"03/10/21",0,"ter","Athletico-PR",0,0.22,9,2,0.28,295,0.77,14,2,0,2,3,"fora","perdeu"
"03/10/21",0.06,"ter","São Paulo",1,0.47,17,8,0.63,571,0.84,11,1,0,3,7,"fora","empatou"
"06/10/21",0.12,"sáb","Atlético-MG",2,0.31,16,5,0.66,551,0.85,17,1,0,3,11,"fora","empatou"
"06/10/21",0.17,"sáb","Athletico-PR",2,0.33,12,4,0.39,324,0.82,16,3,0,1,7,"fora","venceu"
"03/10/21",0.1,"ter","Juventude",1,0.4,10,4,0.26,215,0.68,13,1,0,1,2,"fora","empatou"
"05/10/21",0.33,"sex","Bahia",1,0.67,3,2,0.28,288,0.74,18,0,1,0,0,"fora","perdeu"
"03/10/21",0.22,"ter","Sport Recife",2,0.67,9,6,0.35,293,0.76,18,1,0,0,2,"fora","venceu"
"06/10/21",0.2,"sáb","Fortaleza",2,0.4,10,4,0.46,403,0.79,16,2,0,0,4,"fora","venceu"
"06/10/21",0.11,"sáb","Juventude",1,0.11,9,1,0.56,572,0.89,11,2,0,1,6,"fora","perdeu"
"06/10/21",0,"sáb","Internacional",0,0.11,9,1,0.52,373,0.76,16,2,0,1,5,"fora","empatou"
"06/10/21",0.07,"sáb","Palmeiras",1,0.36,14,5,0.39,301,0.7,17,3,0,2,5,"fora","perdeu"
"06/10/21",0.09,"sáb","Flamengo",1,0.27,11,3,0.58,441,0.82,20,3,0,1,4,"fora","empatou"
"07/10/21",0.17,"dom","Santos",1,0.5,6,3,0.39,300,0.7,13,4,0,2,3,"fora","empatou"
"09/10/21",0.09,"qua","Ceará SC",1,0.45,11,5,0.45,352,0.8,10,3,0,2,5,"fora","perdeu"
"06/10/21",0.4,"sáb","Cuiabá",2,0.4,5,2,0.37,360,0.68,10,2,0,1,3,"fora","empatou"
"09/10/21",0,"qua","Corinthians",0,0.33,9,3,0.67,707,0.9,7,0,0,1,4,"fora","perdeu"
"09/10/21",0,"qua","Atlético-GO",0,0.18,11,2,0.47,389,0.81,17,2,0,1,6,"fora","empatou"
"09/10/21",0.33,"qua","Bragantino",4,0.5,12,6,0.44,379,0.81,15,2,0,0,3,"fora","venceu"
"09/10/21",0.25,"qua","Bahia",2,0.5,8,4,0.41,347,0.74,9,2,0,0,2,"fora","venceu"
"09/10/21",0.1,"qua","América-MG",1,0.2,10,2,0.41,303,0.73,26,3,0,0,4,"fora","empatou"
"09/10/21",0.23,"qua","Flamengo",3,0.46,13,6,0.61,522,0.88,17,2,0,0,5,"fora","venceu"
"10/10/21",0.2,"qui","Chapecoense",2,0.4,10,4,0.49,422,0.81,14,1,0,1,7,"fora","perdeu"
"12/10/21",0,"dom","Atlético-GO",0,0.6,5,3,0.61,483,0.85,13,4,0,0,4,"fora","perdeu"
"13/10/21",0.2,"seg","Santos",1,0.2,5,1,0.4,336,0.8,13,7,0,1,2,"fora","perdeu"
"10/10/21",0,"qui","Grêmio",0,0.38,8,3,0.4,319,0.75,25,5,1,1,3,"fora","perdeu"
"11/10/21",0,"sex","São Paulo",0,0.22,9,2,0.66,568,0.87,16,2,0,0,2,"fora","empatou"
"12/10/21",0,"dom","Palmeiras",0,0.22,9,2,0.48,374,0.83,13,2,1,1,5,"fora","empatou"
"13/10/21",0.1,"seg","América-MG",1,0.2,10,2,0.51,370,0.71,23,2,0,1,6,"fora","perdeu"
"13/10/21",0.07,"seg","Athletico-PR",1,0.21,14,3,0.63,512,0.82,13,5,0,0,8,"fora","empatou"
"13/10/21",0.1,"seg","Juventude",1,0.2,10,2,0.36,311,0.81,14,3,0,1,6,"fora","perdeu"
"13/10/21",0,"seg","Fluminense",0,0.31,13,4,0.46,503,0.89,9,1,0,0,3,"fora","perdeu"
"13/10/21",0,"seg","Grêmio",0,0.38,13,5,0.53,439,0.82,17,2,0,2,4,"fora","perdeu"
"16/10/21",0,"sex","Bahia",0,0.23,13,3,0.45,320,0.69,22,2,0,2,7,"fora","empatou"
"14/10/21",0,"ter","Sport Recife",0,0.23,13,3,0.45,394,0.83,8,0,0,1,5,"fora","perdeu"
"14/10/21",0.08,"ter","Ceará SC",1,0.58,12,7,0.36,236,0.64,14,3,0,0,10,"fora","empatou"
"16/10/21",0.14,"sex","Fortaleza",2,0.36,14,5,0.63,498,0.83,12,1,0,4,3,"fora","venceu"
"17/10/21",0.17,"sáb","Fluminense",1,0.33,6,2,0.48,420,0.83,15,1,0,1,1,"fora","venceu"
"17/10/21",0.11,"sáb","Bragantino",2,0.32,19,6,0.41,326,0.72,14,7,0,0,1,"fora","empatou"
"17/10/21",0.33,"sáb","Juventude",2,0.5,6,3,0.45,408,0.81,15,3,0,0,1,"fora","perdeu"
"17/10/21",0.05,"sáb","Atlético-MG",1,0.14,22,3,0.64,593,0.88,7,0,0,1,8,"fora","perdeu"
"17/10/21",0,"sáb","Santos",0,0.2,10,2,0.54,461,0.83,11,3,0,2,4,"fora","empatou"
"17/10/21",0,"sáb","Internacional",0,0.29,14,4,0.47,423,0.83,21,4,1,0,6,"fora","perdeu"
"21/10/21",0.07,"qui","Bragantino",1,0.4,15,6,0.58,473,0.85,13,2,0,1,6,"fora","empatou"
"18/10/21",0,"dom","Corinthians",0,0.2,10,2,0.55,500,0.86,8,2,0,2,5,"fora","perdeu"
"17/10/21",0,"sáb","Cuiabá",0,0,2,0,0.29,303,0.67,7,1,0,2,2,"fora","empatou"
"20/10/21",0.17,"qua","Palmeiras",2,0.42,12,5,0.53,427,0.83,11,2,0,3,6,"fora","venceu"
"23/10/21",0.12,"sáb","América-MG",2,0.25,16,4,0.51,441,0.82,12,2,0,3,5,"fora","venceu"
"24/10/21",0.14,"seg","Cuiabá",1,0.29,7,2,0.46,428,0.82,13,0,0,0,2,"fora","perdeu"
"23/10/21",0,"sáb","Athletico-PR",0,0.31,13,4,0.46,365,0.81,12,2,0,0,10,"fora","perdeu"
"24/10/21",0.15,"seg","Corinthians",2,0.15,13,2,0.51,514,0.83,11,3,1,1,2,"fora","empatou"
"23/10/21",0.06,"sáb","Flamengo",1,0.19,16,3,0.73,543,0.84,16,3,0,1,7,"fora","perdeu"
"23/10/21",0,"sáb","Ceará SC",0,0.5,4,2,0.37,294,0.72,20,2,0,2,3,"fora","empatou"
"27/10/21",0,"qui","Fluminense",0,0.24,17,4,0.56,468,0.81,10,2,0,0,4,"fora","perdeu"
"25/10/21",0.17,"ter","Sport Recife",1,0.17,6,1,0.35,284,0.7,20,3,0,0,0,"fora","perdeu"
"24/10/21",0,"seg","Chapecoense",0,0.09,11,1,0.47,450,0.84,11,1,0,0,9,"fora","perdeu"
"24/10/21",0,"seg","São Paulo",0,0.33,15,5,0.56,441,0.82,19,0,0,2,5,"fora","perdeu"
"25/10/21",0,"ter","Grêmio",0,0.26,19,5,0.54,404,0.84,17,7,1,1,11,"fora","perdeu"
"30/10/21",0,"seg","Bahia",0,0,9,0,0.4,326,0.66,17,1,0,0,3,"fora","empatou"
"30/10/21",0,"seg","Atlético-MG",0,0.12,16,2,0.63,453,0.77,19,2,0,1,7,"fora","perdeu"
"27/10/21",0.11,"qui","Ceará SC",1,0.44,9,4,0.45,352,0.82,13,1,1,2,5,"fora","empatou"
"28/10/21",0,"sáb","Sport Recife",0,0.24,17,4,0.55,472,0.83,14,6,0,0,7,"fora","perdeu"
"30/10/21",0.1,"seg","Santos",1,0.2,10,2,0.33,305,0.72,9,2,0,1,2,"fora","venceu"
"31/10/21",0,"ter","Fluminense",0,0,17,0,0.73,546,0.88,7,2,0,3,7,"fora","perdeu"
"31/10/21",0.27,"ter","Palmeiras",3,0.45,11,5,0.51,410,0.81,12,2,0,0,2,"fora","venceu"
"31/10/21",0,"ter","Internacional",0,0.33,9,3,0.47,457,0.81,13,2,0,0,1,"fora","perdeu"
"31/10/21",0,"ter","Atlético-GO",0,0.19,16,3,0.51,429,0.81,13,3,0,0,3,"fora","perdeu"
"30/10/21",0.08,"seg","Fortaleza",1,0.67,12,8,0.55,401,0.75,19,5,0,2,5,"fora","perdeu"
"04/11/21",0,"dom","Chapecoense",0,0.29,7,2,0.43,385,0.81,15,1,0,0,2,"fora","empatou"
"01/11/21",0,"qua","Chapecoense",0,1,2,2,0.2,200,0.68,19,4,0,0,0,"fora","perdeu"
"01/11/21",0,"qua","Bragantino",0,0.62,13,8,0.42,363,0.83,16,3,0,1,2,"fora","perdeu"
"03/11/21",0.07,"sex","Grêmio",1,0.36,14,5,0.47,388,0.82,14,6,0,2,8,"fora","perdeu"
"02/11/21",0.15,"qui","Flamengo",2,0.46,13,6,0.42,311,0.72,15,2,0,0,3,"fora","empatou"
"06/11/21",0,"ter","Sport Recife",0,0.25,8,2,0.38,325,0.77,12,1,0,2,4,"fora","perdeu"
"05/11/21",0,"seg","Atlético-GO",0,0.2,10,2,0.48,443,0.8,15,1,0,2,7,"fora","perdeu"
"06/11/21",0,"ter","Grêmio",0,0.62,8,5,0.61,451,0.8,17,3,1,1,8,"fora","perdeu"
"07/11/21",0.25,"qua","Athletico-PR",2,0.62,8,5,0.41,337,0.75,25,3,0,1,1,"fora","venceu"
"06/11/21",0,"ter","Fortaleza",0,0.22,9,2,0.41,367,0.79,26,3,0,2,4,"fora","perdeu"
"07/11/21",0,"qua","América-MG",0,0.25,16,4,0.43,372,0.79,10,2,0,2,1,"fora","perdeu"
"07/11/21",0,"qua","Cuiabá",0,0.14,7,1,0.51,347,0.76,13,1,0,4,4,"fora","perdeu"
"07/11/21",0,"qua","São Paulo",0,0.38,8,3,0.57,521,0.85,18,2,0,4,6,"fora","perdeu"
"08/11/21",0.1,"sex","Flamengo",2,0.48,21,10,0.6,452,0.84,11,3,1,5,6,"fora","empatou"
"07/11/21",0.13,"qua","Palmeiras",2,0.4,15,6,0.51,453,0.83,17,2,0,2,2,"fora","venceu"
"10/11/21",0,"dom","Bragantino",0,0.21,14,3,0.58,478,0.82,10,1,0,0,7,"fora","perdeu"
"09/11/21",0,"sáb","Fluminense",0,0.45,11,5,0.54,513,0.84,9,1,0,1,0,"fora","perdeu"
"10/11/21",0,"dom","Corinthians",0,0,7,0,0.54,493,0.88,4,2,0,1,5,"fora","perdeu"
"10/11/21",0,"dom","Atlético-GO",0,0,10,0,0.51,442,0.88,13,3,0,0,8,"fora","perdeu"
